,Seed,Search pattern,Search radius,Max_current,Upper current,Profile,Zwemvaardgheid,Windrichting,Windsnelheid,Uitruktijd,Stamina begin,Overgebleven conditie,Vind tijd,Locatie begin,Locatie eind,Gevonden,Actieduur
4547,20000455,Sector Search,100,2.0,0.77,2,SLECHT,OOST,10,15,3864,-1,860,"(23, 13)","(53, 16)",False,Niet gevonden
4548,20000455,Sector Search,100,2.0,0.77,2,SLECHT,ZUID,10,15,3864,-1,860,"(23, 13)","(57, 11)",False,Niet gevonden
4549,20000455,Sector Search,100,2.0,0.77,2,SLECHT,ZUID,10,15,3864,-1,860,"(23, 13)","(57, 11)",False,Niet gevonden
4550,14000456,Sector Search,100,2.0,0.77,1,SLECHT,OOST,8,15,4050,1351,1349,"(37, 11)","(72, 16)",True,449.00
4551,15000456,Sector Search,100,2.0,0.77,2,GOED,OOST,10,15,3204,0,1069,"(21, 5)","(53, 8)",False,Niet gevonden
4552,16000456,Sector Search,100,2.0,0.41,1,GOED,OOST,8,15,3811,2598,1213,"(27, 9)","(45, 14)",True,313.00
4553,17000456,Sector Search,100,2.0,0.77,2,SLECHT,OOST,8,15,4368,250,1331,"(41, 7)","(73, 9)",True,431.00
4554,18000456,Sector Search,100,2.0,0.77,1,SLECHT,OOST,10,15,4672,412,1351,"(43, 10)","(78, 16)",True,451.00
4555,19000456,Sector Search,100,2.0,0.41,2,SLECHT,OOST,10,15,3568,0,794,"(28, 14)","(42, 15)",False,Niet gevonden
4556,20000456,Sector Search,100,2.0,0.77,2,SLECHT,OOST,10,15,4279,0,952,"(30, 12)","(61, 14)",False,Niet gevonden
4557,20000456,Sector Search,100,2.0,0.77,2,SLECHT,OOST,10,15,4279,0,952,"(30, 12)","(61, 14)",False,Niet gevonden
4558,20000456,Sector Search,100,2.0,0.77,2,SLECHT,ZUID,10,15,4279,0,952,"(30, 12)","(66, 9)",False,Niet gevonden
4559,20000456,Sector Search,100,2.0,0.77,2,SLECHT,ZUID,10,15,4279,0,952,"(30, 12)","(66, 9)",False,Niet gevonden
4560,14000457,Sector Search,100,2.0,0.77,1,SLECHT,OOST,8,15,3143,772,1323,"(36, 7)","(70, 12)",True,423.00
4561,15000457,Sector Search,100,2.0,0.77,2,GOED,OOST,10,15,2840,-1,948,"(37, 14)","(69, 16)",False,Niet gevonden
4562,16000457,Sector Search,100,2.0,0.41,1,GOED,OOST,8,15,4622,3633,989,"(23, 12)","(41, 15)",True,89.00
4563,17000457,Sector Search,100,2.0,0.77,2,SLECHT,OOST,8,15,4065,48,1331,"(40, 8)","(72, 10)",True,431.00
4564,18000457,Sector Search,100,2.0,0.77,1,SLECHT,OOST,10,15,3420,188,1046,"(20, 14)","(54, 19)",True,146.00
4565,19000457,Sector Search,100,2.0,0.41,2,SLECHT,OOST,10,15,4111,-1,915,"(30, 5)","(45, 7)",False,Niet gevonden
4566,20000457,Sector Search,100,2.0,0.77,2,SLECHT,OOST,10,15,4036,0,898,"(43, 5)","(76, 8)",False,Niet gevonden
4567,20000457,Sector Search,100,2.0,0.77,2,SLECHT,OOST,10,15,4036,0,898,"(43, 5)","(76, 8)",False,Niet gevonden
4568,20000457,Sector Search,100,2.0,0.77,2,SLECHT,ZUID,10,15,4036,0,898,"(43, 5)","(47, 3)",False,Niet gevonden
4569,20000457,Sector Search,100,2.0,0.77,2,SLECHT,ZUID,10,15,4036,0,898,"(43, 5)","(47, 3)",False,Niet gevonden
4570,14000458,Sector Search,100,2.0,0.77,1,SLECHT,OOST,8,15,4622,2068,1013,"(15, 14)","(49, 17)",True,113.00
4571,15000458,Sector Search,100,2.0,0.77,2,GOED,OOST,10,15,3083,-1,1029,"(37, 9)","(70, 12)",False,Niet gevonden
4572,16000458,Sector Search,100,2.0,0.41,1,GOED,OOST,8,15,4097,2863,1234,"(39, 9)","(57, 14)",True,334.00
4573,17000458,Sector Search,100,2.0,0.77,2,SLECHT,OOST,8,15,4279,196,1328,"(40, 7)","(72, 9)",True,428.00
4574,18000458,Sector Search,100,2.0,0.77,1,SLECHT,OOST,10,15,4136,25,1366,"(38, 13)","(72, 19)",True,466.00
4575,19000458,Sector Search,100,2.0,0.41,2,SLECHT,OOST,10,15,3175,-1,707,"(21, 7)","(33, 8)",False,Niet gevonden
4576,20000458,Sector Search,100,2.0,0.77,2,SLECHT,OOST,10,15,3163,0,704,"(29, 12)","(54, 13)",False,Niet gevonden
4577,20000458,Sector Search,100,2.0,0.77,2,SLECHT,OOST,10,15,3163,0,704,"(29, 12)","(54, 13)",False,Niet gevonden
4578,20000458,Sector Search,100,2.0,0.77,2,SLECHT,ZUID,10,15,3163,0,704,"(29, 12)","(57, 10)",False,Niet gevonden
4579,20000458,Sector Search,100,2.0,0.77,2,SLECHT,ZUID,10,15,3163,0,704,"(29, 12)","(57, 10)",False,Niet gevonden
4580,14000459,Sector Search,100,2.0,0.77,1,SLECHT,OOST,8,15,4534,1680,1342,"(41, 7)","(75, 12)",True,442.00
4581,15000459,Sector Search,100,2.0,0.77,2,GOED,OOST,10,15,5147,1139,1336,"(40, 8)","(72, 12)",True,436.00
4582,16000459,Sector Search,100,2.0,0.41,1,GOED,OOST,8,15,3129,1903,1226,"(28, 6)","(46, 10)",True,326.00
4583,17000459,Sector Search,100,2.0,0.77,2,SLECHT,OOST,8,15,2566,-1,857,"(28, 10)","(59, 12)",False,Niet gevonden
4584,18000459,Sector Search,100,2.0,0.77,1,SLECHT,OOST,10,15,4498,250,1374,"(37, 13)","(71, 20)",True,474.00
4585,19000459,Sector Search,100,2.0,0.41,2,SLECHT,OOST,10,15,4407,37,967,"(15, 11)","(31, 14)",True,67.00
4586,20000459,Sector Search,100,2.0,0.77,2,SLECHT,OOST,10,15,3897,0,867,"(44, 7)","(75, 9)",False,Niet gevonden
4587,20000459,Sector Search,100,2.0,0.77,2,SLECHT,OOST,10,15,3897,0,867,"(44, 7)","(75, 9)",False,Niet gevonden
4588,20000459,Sector Search,100,2.0,0.77,2,SLECHT,ZUID,10,15,3897,0,867,"(44, 7)","(79, 5)",False,Niet gevonden
4589,20000459,Sector Search,100,2.0,0.77,2,SLECHT,ZUID,10,15,3897,0,867,"(44, 7)","(79, 5)",False,Niet gevonden
4590,14000460,Sector Search,100,2.0,0.77,1,SLECHT,OOST,8,15,4633,1754,1334,"(38, 6)","(72, 11)",True,434.00
4591,15000460,Sector Search,100,2.0,0.77,2,GOED,OOST,10,15,2554,-2,853,"(27, 14)","(58, 16)",False,Niet gevonden
