,Seed,Search pattern,Search radius,Max_current,Upper current,Profile,Zwemvaardgheid,Windrichting,Windsnelheid,Uitruktijd,Stamina begin,Overgebleven conditie,Vind tijd,Locatie begin,Locatie eind,Gevonden,Actieduur
0,1000001,Parallel Sweep,100,2.0,0.41,1,GOED,OOST,10,5,4784,3642,571,"(20, 10)","(26, 12)",True,271.00
1,2000001,Parallel Sweep,100,2.0,0.41,1,SLECHT,ZUID,10,5,5342,2813,374,"(39, 5)","(41, 4)",True,74.00
2,3000001,Parallel Sweep,100,2.0,0.41,2,GOED,ZUID,8,5,4512,3366,573,"(18, 12)","(25, 10)",True,273.00
3,4000001,Parallel Sweep,100,2.0,0.41,2,SLECHT,OOST,8,5,3727,1418,533,"(36, 13)","(41, 13)",True,233.00
4,5000001,Parallel Sweep,100,2.0,0.77,2,GOED,ZUID,8,15,3514,1504,1005,"(33, 6)","(54, 4)",True,105.00
5,6000001,Parallel Sweep,100,2.0,0.77,1,SLECHT,OOST,8,15,3385,1040,1216,"(27, 8)","(61, 12)",True,316.00
6,7000001,Parallel Sweep,100,2.0,0.77,2,GOED,OOST,10,15,2505,0,836,"(17, 11)","(47, 13)",False,Niet gevonden
7,8000001,Parallel Sweep,100,2.0,0.77,2,SLECHT,ZUID,10,15,4178,-1,930,"(40, 13)","(77, 11)",False,Niet gevonden
8,9000001,Parallel Sweep,100,2.0,0.41,1,GOED,OOST,8,15,3937,2590,1347,"(15, 14)","(33, 19)",True,447.00
9,10000001,Parallel Sweep,100,2.0,0.41,1,SLECHT,ZUID,8,15,5284,2583,939,"(15, 5)","(26, 4)",True,39.00
10,11000001,Parallel Sweep,100,2.0,0.41,2,GOED,ZUID,10,15,2885,-1,963,"(18, 13)","(39, 11)",False,Niet gevonden
11,12000001,Parallel Sweep,100,2.0,0.41,2,SLECHT,OOST,10,15,3400,-1,757,"(37, 8)","(51, 10)",False,Niet gevonden
12,13000001,Parallel Sweep,100,2.0,0.77,1,GOED,ZUID,10,5,2775,1707,534,"(37, 12)","(50, 12)",True,234.00
13,14000001,Parallel Sweep,100,2.0,0.77,1,SLECHT,OOST,10,5,3831,1458,548,"(33, 10)","(44, 12)",True,248.00
14,15000001,Parallel Sweep,100,2.0,0.77,2,GOED,OOST,8,5,4013,3323,345,"(16, 8)","(27, 8)",True,45.00
15,16000001,Parallel Sweep,100,2.0,0.77,2,SLECHT,ZUID,8,5,3991,1850,405,"(41, 8)","(53, 7)",True,105.00
16,1000002,Parallel Sweep,100,2.0,0.41,1,GOED,OOST,10,5,4941,3777,582,"(16, 13)","(21, 15)",True,282.00
17,2000002,Parallel Sweep,100,2.0,0.41,1,SLECHT,ZUID,10,5,3204,1448,344,"(18, 7)","(25, 7)",True,44.00
18,3000002,Parallel Sweep,100,2.0,0.41,2,GOED,ZUID,8,5,2878,2208,335,"(15, 8)","(22, 7)",True,35.00
19,4000002,Parallel Sweep,100,2.0,0.41,2,SLECHT,OOST,8,5,4855,2130,553,"(29, 14)","(34, 15)",True,253.00
20,5000002,Parallel Sweep,100,2.0,0.77,2,GOED,ZUID,8,15,4545,2117,1214,"(30, 11)","(65, 8)",True,314.00
21,6000002,Parallel Sweep,100,2.0,0.77,1,SLECHT,OOST,8,15,4566,1557,1487,"(29, 14)","(63, 19)",True,587.00
22,7000002,Parallel Sweep,100,2.0,0.77,2,GOED,OOST,10,15,4275,573,1234,"(23, 7)","(54, 11)",True,334.00
23,8000002,Parallel Sweep,100,2.0,0.77,2,SLECHT,ZUID,10,15,2505,-1,558,"(34, 10)","(57, 8)",False,Niet gevonden
24,9000002,Parallel Sweep,100,2.0,0.41,1,GOED,OOST,8,15,5143,3951,1192,"(24, 13)","(42, 17)",True,292.00
25,10000002,Parallel Sweep,100,2.0,0.41,1,SLECHT,ZUID,8,15,3595,1366,1030,"(41, 7)","(63, 6)",True,130.00
26,11000002,Parallel Sweep,100,2.0,0.41,2,GOED,ZUID,10,15,4719,1308,1137,"(44, 13)","(65, 10)",True,237.00
27,12000002,Parallel Sweep,100,2.0,0.41,2,SLECHT,OOST,10,15,4254,-2,947,"(33, 5)","(49, 8)",False,Niet gevonden
28,13000002,Parallel Sweep,100,2.0,0.77,1,GOED,ZUID,10,5,4416,3660,378,"(38, 5)","(42, 5)",True,78.00
29,14000002,Parallel Sweep,100,2.0,0.77,1,SLECHT,OOST,10,5,3956,1501,568,"(25, 9)","(36, 11)",True,268.00
30,15000002,Parallel Sweep,100,2.0,0.77,2,GOED,OOST,8,5,3792,2676,558,"(30, 13)","(40, 14)",True,258.00
31,16000002,Parallel Sweep,100,2.0,0.77,2,SLECHT,ZUID,8,5,2467,924,360,"(22, 9)","(33, 8)",True,60.00
32,1000003,Parallel Sweep,100,2.0,0.41,1,GOED,OOST,10,5,4534,3450,542,"(31, 10)","(37, 12)",True,242.00
33,2000003,Parallel Sweep,100,2.0,0.41,1,SLECHT,ZUID,10,5,2562,656,526,"(36, 13)","(44, 12)",True,226.00
34,3000003,Parallel Sweep,100,2.0,0.41,2,GOED,ZUID,8,5,4376,3606,385,"(38, 7)","(44, 6)",True,85.00
35,4000003,Parallel Sweep,100,2.0,0.41,2,SLECHT,OOST,8,5,3812,1849,346,"(22, 6)","(27, 6)",True,46.00
36,5000003,Parallel Sweep,100,2.0,0.77,2,GOED,ZUID,8,15,3267,1201,1033,"(28, 10)","(64, 8)",True,133.00
37,6000003,Parallel Sweep,100,2.0,0.77,1,SLECHT,OOST,8,15,3844,1322,1240,"(17, 7)","(51, 11)",True,340.00
38,7000003,Parallel Sweep,100,2.0,0.77,2,GOED,OOST,10,15,3834,213,1207,"(34, 7)","(66, 11)",True,307.00
39,8000003,Parallel Sweep,100,2.0,0.77,2,SLECHT,ZUID,10,15,4259,-1,948,"(32, 11)","(69, 9)",False,Niet gevonden
40,9000003,Parallel Sweep,100,2.0,0.41,1,GOED,OOST,8,15,3123,1909,1214,"(15, 12)","(33, 16)",True,314.00
41,10000003,Parallel Sweep,100,2.0,0.41,1,SLECHT,ZUID,8,15,3119,1095,984,"(21, 7)","(43, 7)",True,84.00
42,11000003,Parallel Sweep,100,2.0,0.41,2,GOED,ZUID,10,15,3085,40,1015,"(36, 8)","(57, 5)",True,115.00
43,12000003,Parallel Sweep,100,2.0,0.41,2,SLECHT,OOST,10,15,3711,-1,826,"(37, 10)","(52, 12)",False,Niet gevonden
44,13000003,Parallel Sweep,100,2.0,0.77,1,GOED,ZUID,10,5,3133,2409,362,"(20, 8)","(33, 7)",True,62.00
45,14000003,Parallel Sweep,100,2.0,0.77,1,SLECHT,OOST,10,5,4506,1812,596,"(16, 14)","(27, 16)",True,296.00
46,15000003,Parallel Sweep,100,2.0,0.77,2,GOED,OOST,8,5,4756,3572,592,"(15, 11)","(25, 12)",True,292.00
47,16000003,Parallel Sweep,100,2.0,0.77,2,SLECHT,ZUID,8,5,3542,1235,563,"(26, 12)","(39, 10)",True,263.00
48,1000004,Parallel Sweep,100,2.0,0.41,1,GOED,OOST,10,5,3033,2297,368,"(30, 7)","(36, 8)",True,68.00
49,2000004,Parallel Sweep,100,2.0,0.41,1,SLECHT,ZUID,10,5,3360,1128,556,"(30, 14)","(38, 14)",True,256.00
50,3000004,Parallel Sweep,100,2.0,0.41,2,GOED,ZUID,8,5,3416,2266,575,"(16, 14)","(23, 12)",True,275.00
51,4000004,Parallel Sweep,100,2.0,0.41,2,SLECHT,OOST,8,5,2946,826,569,"(23, 14)","(27, 15)",True,269.00
52,5000004,Parallel Sweep,100,2.0,0.77,2,GOED,ZUID,8,15,5303,2859,1222,"(22, 14)","(59, 11)",True,322.00
53,6000004,Parallel Sweep,100,2.0,0.77,1,SLECHT,OOST,8,15,3462,1129,1179,"(44, 6)","(78, 10)",True,279.00
54,7000004,Parallel Sweep,100,2.0,0.77,2,GOED,OOST,10,15,4712,1127,1195,"(39, 11)","(71, 14)",True,295.00
55,8000004,Parallel Sweep,100,2.0,0.77,2,SLECHT,ZUID,10,15,2679,-2,597,"(25, 10)","(49, 9)",False,Niet gevonden
56,9000004,Parallel Sweep,100,2.0,0.41,1,GOED,OOST,8,15,2612,1410,1202,"(18, 7)","(36, 11)",True,302.00
57,10000004,Parallel Sweep,100,2.0,0.41,1,SLECHT,ZUID,8,15,3556,1188,1182,"(22, 13)","(44, 13)",True,282.00
58,11000004,Parallel Sweep,100,2.0,0.41,2,GOED,ZUID,10,15,5320,2359,987,"(21, 8)","(42, 5)",True,87.00
59,12000004,Parallel Sweep,100,2.0,0.41,2,SLECHT,OOST,10,15,4838,-2,1077,"(26, 13)","(42, 15)",False,Niet gevonden
60,13000004,Parallel Sweep,100,2.0,0.77,1,GOED,ZUID,10,5,3192,2052,570,"(22, 14)","(36, 14)",True,270.00
61,14000004,Parallel Sweep,100,2.0,0.77,1,SLECHT,OOST,10,5,4109,1581,579,"(21, 12)","(32, 14)",True,279.00
62,15000004,Parallel Sweep,100,2.0,0.77,2,GOED,OOST,8,5,3783,2651,566,"(27, 10)","(37, 11)",True,266.00
63,16000004,Parallel Sweep,100,2.0,0.77,2,SLECHT,ZUID,8,5,4287,2052,403,"(40, 8)","(51, 7)",True,103.00
64,1000005,Parallel Sweep,100,2.0,0.41,1,GOED,OOST,10,5,2723,2017,353,"(23, 5)","(29, 6)",True,53.00
65,2000005,Parallel Sweep,100,2.0,0.41,1,SLECHT,ZUID,10,5,3590,1241,576,"(16, 13)","(25, 13)",True,276.00
66,3000005,Parallel Sweep,100,2.0,0.41,2,GOED,ZUID,8,5,2555,1411,572,"(18, 12)","(25, 11)",True,272.00
67,4000005,Parallel Sweep,100,2.0,0.41,2,SLECHT,OOST,8,5,3927,1542,538,"(36, 12)","(41, 12)",True,238.00
68,5000005,Parallel Sweep,100,2.0,0.77,2,GOED,ZUID,8,15,2853,757,1048,"(34, 11)","(70, 8)",True,148.00
69,6000005,Parallel Sweep,100,2.0,0.77,1,SLECHT,OOST,8,15,4763,1935,1240,"(17, 7)","(51, 12)",True,340.00
70,7000005,Parallel Sweep,100,2.0,0.77,2,GOED,OOST,10,15,5355,1650,1235,"(24, 8)","(55, 11)",True,335.00
71,8000005,Parallel Sweep,100,2.0,0.77,2,SLECHT,ZUID,10,15,5125,374,1014,"(42, 6)","(58, 4)",True,114.00
72,9000005,Parallel Sweep,100,2.0,0.41,1,GOED,OOST,8,15,3089,1913,1176,"(30, 8)","(48, 12)",True,276.00
73,10000005,Parallel Sweep,100,2.0,0.41,1,SLECHT,ZUID,8,15,5231,2464,1023,"(36, 8)","(58, 8)",True,123.00
74,11000005,Parallel Sweep,100,2.0,0.41,2,GOED,ZUID,10,15,3361,334,1009,"(44, 6)","(56, 4)",True,109.00
75,12000005,Parallel Sweep,100,2.0,0.41,2,SLECHT,OOST,10,15,4395,-1,978,"(30, 14)","(46, 16)",False,Niet gevonden
76,13000005,Parallel Sweep,100,2.0,0.77,1,GOED,ZUID,10,5,4305,3181,562,"(25, 11)","(39, 11)",True,262.00
77,14000005,Parallel Sweep,100,2.0,0.77,1,SLECHT,OOST,10,5,3616,1278,566,"(27, 13)","(38, 15)",True,266.00
78,15000005,Parallel Sweep,100,2.0,0.77,2,GOED,OOST,8,5,4638,3492,573,"(24, 10)","(34, 11)",True,273.00
79,16000005,Parallel Sweep,100,2.0,0.77,2,SLECHT,ZUID,8,5,4476,1860,562,"(25, 14)","(38, 12)",True,262.00
80,1000006,Parallel Sweep,100,2.0,0.41,1,GOED,OOST,10,5,3324,2198,563,"(25, 14)","(31, 16)",True,263.00
81,2000006,Parallel Sweep,100,2.0,0.41,1,SLECHT,ZUID,10,5,4706,2371,383,"(28, 9)","(36, 8)",True,83.00
82,3000006,Parallel Sweep,100,2.0,0.41,2,GOED,ZUID,8,5,2988,1910,539,"(34, 10)","(41, 9)",True,239.00
83,4000006,Parallel Sweep,100,2.0,0.41,2,SLECHT,OOST,8,5,3095,911,576,"(19, 10)","(23, 11)",True,276.00
84,5000006,Parallel Sweep,100,2.0,0.77,2,GOED,ZUID,8,15,5119,2713,1203,"(33, 12)","(69, 9)",True,303.00
85,6000006,Parallel Sweep,100,2.0,0.77,1,SLECHT,OOST,8,15,4558,1993,1045,"(34, 5)","(68, 9)",True,145.00
86,7000006,Parallel Sweep,100,2.0,0.77,2,GOED,OOST,10,15,3695,128,1189,"(42, 12)","(74, 14)",True,289.00
87,8000006,Parallel Sweep,100,2.0,0.77,2,SLECHT,ZUID,10,15,2627,0,585,"(39, 13)","(63, 11)",False,Niet gevonden
88,9000006,Parallel Sweep,100,2.0,0.41,1,GOED,OOST,8,15,3673,2517,1156,"(37, 9)","(55, 13)",True,256.00
89,10000006,Parallel Sweep,100,2.0,0.41,1,SLECHT,ZUID,8,15,2884,939,983,"(21, 6)","(43, 6)",True,83.00
90,11000006,Parallel Sweep,100,2.0,0.41,2,GOED,ZUID,10,15,3135,147,996,"(29, 8)","(49, 5)",True,96.00
91,12000006,Parallel Sweep,100,2.0,0.41,2,SLECHT,OOST,10,15,3051,0,679,"(44, 10)","(57, 12)",False,Niet gevonden
92,13000006,Parallel Sweep,100,2.0,0.77,1,GOED,ZUID,10,5,3982,3236,373,"(26, 7)","(39, 6)",True,73.00
93,14000006,Parallel Sweep,100,2.0,0.77,1,SLECHT,OOST,10,5,3419,1193,543,"(35, 10)","(46, 12)",True,243.00
94,15000006,Parallel Sweep,100,2.0,0.77,2,GOED,OOST,8,5,4389,3205,592,"(15, 12)","(25, 13)",True,292.00
95,16000006,Parallel Sweep,100,2.0,0.77,2,SLECHT,ZUID,8,5,2952,806,581,"(19, 13)","(31, 11)",True,281.00
96,1000007,Parallel Sweep,100,2.0,0.41,1,GOED,OOST,10,5,3273,2225,524,"(39, 9)","(45, 11)",True,224.00
97,2000007,Parallel Sweep,100,2.0,0.41,1,SLECHT,ZUID,10,5,4388,1897,514,"(41, 13)","(49, 12)",True,214.00
98,3000007,Parallel Sweep,100,2.0,0.41,2,GOED,ZUID,8,5,4443,3725,359,"(27, 7)","(33, 6)",True,59.00
99,4000007,Parallel Sweep,100,2.0,0.41,2,SLECHT,OOST,8,5,4019,1603,538,"(34, 12)","(39, 13)",True,238.00
100,5000007,Parallel Sweep,100,2.0,0.77,2,GOED,ZUID,8,15,3907,1837,1035,"(40, 6)","(67, 4)",True,135.00
101,6000007,Parallel Sweep,100,2.0,0.77,1,SLECHT,OOST,8,15,2508,203,1469,"(21, 14)","(55, 19)",True,569.00
102,7000007,Parallel Sweep,100,2.0,0.77,2,GOED,OOST,10,15,4957,1303,1218,"(32, 11)","(63, 15)",True,318.00
103,8000007,Parallel Sweep,100,2.0,0.77,2,SLECHT,ZUID,10,15,3108,-1,692,"(39, 13)","(67, 11)",False,Niet gevonden
104,9000007,Parallel Sweep,100,2.0,0.41,1,GOED,OOST,8,15,2776,1373,1403,"(40, 14)","(58, 19)",True,503.00
105,10000007,Parallel Sweep,100,2.0,0.41,1,SLECHT,ZUID,8,15,2544,547,1149,"(36, 13)","(58, 12)",True,249.00
106,11000007,Parallel Sweep,100,2.0,0.41,2,GOED,ZUID,10,15,4926,1794,1044,"(42, 11)","(64, 9)",True,144.00
107,12000007,Parallel Sweep,100,2.0,0.41,2,SLECHT,OOST,10,15,3604,0,802,"(34, 9)","(49, 11)",False,Niet gevonden
108,13000007,Parallel Sweep,100,2.0,0.77,1,GOED,ZUID,10,5,4035,2939,548,"(31, 10)","(45, 10)",True,248.00
109,14000007,Parallel Sweep,100,2.0,0.77,1,SLECHT,OOST,10,5,3720,1786,347,"(16, 6)","(27, 7)",True,47.00
110,15000007,Parallel Sweep,100,2.0,0.77,2,GOED,OOST,8,5,5209,4141,534,"(40, 12)","(50, 13)",True,234.00
111,16000007,Parallel Sweep,100,2.0,0.77,2,SLECHT,ZUID,8,5,4748,1989,588,"(15, 13)","(27, 12)",True,288.00
112,1000008,Parallel Sweep,100,2.0,0.41,1,GOED,OOST,10,5,4373,3345,514,"(44, 9)","(50, 11)",True,214.00
113,2000008,Parallel Sweep,100,2.0,0.41,1,SLECHT,ZUID,10,5,3983,1623,516,"(42, 10)","(50, 10)",True,216.00
114,3000008,Parallel Sweep,100,2.0,0.41,2,GOED,ZUID,8,5,4610,3862,374,"(41, 5)","(41, 4)",True,74.00
115,4000008,Parallel Sweep,100,2.0,0.41,2,SLECHT,OOST,8,5,2627,653,549,"(31, 9)","(36, 10)",True,249.00
116,5000008,Parallel Sweep,100,2.0,0.77,2,GOED,ZUID,8,15,3633,1525,1054,"(37, 10)","(73, 8)",True,154.00
117,6000008,Parallel Sweep,100,2.0,0.77,1,SLECHT,OOST,8,15,3993,1471,1191,"(38, 9)","(72, 13)",True,291.00
118,7000008,Parallel Sweep,100,2.0,0.77,2,GOED,OOST,10,15,5272,1654,1206,"(36, 12)","(67, 15)",True,306.00
119,8000008,Parallel Sweep,100,2.0,0.77,2,SLECHT,ZUID,10,15,3121,-1,695,"(36, 10)","(64, 8)",False,Niet gevonden
120,9000008,Parallel Sweep,100,2.0,0.41,1,GOED,OOST,8,15,4097,2922,1175,"(30, 11)","(48, 15)",True,275.00
121,10000008,Parallel Sweep,100,2.0,0.41,1,SLECHT,ZUID,8,15,3859,1540,1032,"(43, 6)","(65, 5)",True,132.00
122,11000008,Parallel Sweep,100,2.0,0.41,2,GOED,ZUID,10,15,3841,742,1033,"(43, 7)","(64, 5)",True,133.00
123,12000008,Parallel Sweep,100,2.0,0.41,2,SLECHT,OOST,10,15,4226,-2,941,"(33, 13)","(48, 15)",False,Niet gevonden
124,13000008,Parallel Sweep,100,2.0,0.77,1,GOED,ZUID,10,5,5164,4016,574,"(42, 9)","(56, 9)",True,274.00
125,14000008,Parallel Sweep,100,2.0,0.77,1,SLECHT,OOST,10,5,3886,1776,407,"(40, 7)","(51, 9)",True,107.00
126,15000008,Parallel Sweep,100,2.0,0.77,2,GOED,OOST,8,5,4821,3687,567,"(26, 11)","(36, 12)",True,267.00
127,16000008,Parallel Sweep,100,2.0,0.77,2,SLECHT,ZUID,8,5,4297,2076,394,"(35, 9)","(47, 8)",True,94.00
128,1000009,Parallel Sweep,100,2.0,0.41,1,GOED,OOST,10,5,4739,3647,546,"(31, 8)","(37, 10)",True,246.00
129,2000009,Parallel Sweep,100,2.0,0.41,1,SLECHT,ZUID,10,5,3181,1392,364,"(26, 8)","(34, 8)",True,64.00
130,3000009,Parallel Sweep,100,2.0,0.41,2,GOED,ZUID,8,5,4750,4114,318,"(16, 5)","(17, 4)",True,18.00
131,4000009,Parallel Sweep,100,2.0,0.41,2,SLECHT,OOST,8,5,2410,844,381,"(38, 5)","(43, 5)",True,81.00
132,5000009,Parallel Sweep,100,2.0,0.77,2,GOED,ZUID,8,15,4865,2745,1060,"(41, 8)","(77, 5)",True,160.00
133,6000009,Parallel Sweep,100,2.0,0.77,1,SLECHT,OOST,8,15,4718,1966,1179,"(44, 6)","(78, 10)",True,279.00
134,7000009,Parallel Sweep,100,2.0,0.77,2,GOED,OOST,10,15,4437,831,1202,"(37, 6)","(70, 9)",True,302.00
135,8000009,Parallel Sweep,100,2.0,0.77,2,SLECHT,ZUID,10,15,3687,-2,821,"(25, 14)","(59, 12)",False,Niet gevonden
136,9000009,Parallel Sweep,100,2.0,0.41,1,GOED,OOST,8,15,4220,3052,1168,"(35, 12)","(53, 17)",True,268.00
137,10000009,Parallel Sweep,100,2.0,0.41,1,SLECHT,ZUID,8,15,3768,1311,1201,"(15, 9)","(38, 8)",True,301.00
138,11000009,Parallel Sweep,100,2.0,0.41,2,GOED,ZUID,10,15,5097,2136,987,"(23, 9)","(45, 6)",True,87.00
139,12000009,Parallel Sweep,100,2.0,0.41,2,SLECHT,OOST,10,15,4127,-2,919,"(29, 5)","(45, 8)",False,Niet gevonden
140,13000009,Parallel Sweep,100,2.0,0.77,1,GOED,ZUID,10,5,4643,3573,535,"(37, 14)","(51, 14)",True,235.00
141,14000009,Parallel Sweep,100,2.0,0.77,1,SLECHT,OOST,10,5,2443,416,606,"(17, 9)","(28, 11)",True,306.00
142,15000009,Parallel Sweep,100,2.0,0.77,2,GOED,OOST,8,5,4211,3063,574,"(24, 9)","(34, 10)",True,274.00
143,16000009,Parallel Sweep,100,2.0,0.77,2,SLECHT,ZUID,8,5,3691,1714,373,"(27, 8)","(39, 6)",True,73.00
144,1000010,Parallel Sweep,100,2.0,0.41,1,GOED,OOST,10,5,4851,3725,563,"(22, 10)","(28, 12)",True,263.00
145,2000010,Parallel Sweep,100,2.0,0.41,1,SLECHT,ZUID,10,5,3885,1864,363,"(27, 6)","(35, 6)",True,63.00
146,3000010,Parallel Sweep,100,2.0,0.41,2,GOED,ZUID,8,5,3997,2913,542,"(31, 11)","(38, 10)",True,242.00
147,4000010,Parallel Sweep,100,2.0,0.41,2,SLECHT,OOST,8,5,4478,1873,556,"(27, 12)","(31, 13)",True,256.00
148,5000010,Parallel Sweep,100,2.0,0.77,2,GOED,ZUID,8,15,5151,2685,1233,"(17, 14)","(54, 11)",True,333.00
149,6000010,Parallel Sweep,100,2.0,0.77,1,SLECHT,OOST,8,15,3001,823,1177,"(44, 9)","(78, 13)",True,277.00
150,7000010,Parallel Sweep,100,2.0,0.77,2,GOED,OOST,10,15,5169,1485,1228,"(24, 9)","(56, 12)",True,328.00
151,8000010,Parallel Sweep,100,2.0,0.77,2,SLECHT,ZUID,10,15,4757,138,1011,"(17, 10)","(54, 7)",True,111.00
152,9000010,Parallel Sweep,100,2.0,0.41,1,GOED,OOST,8,15,2907,1942,965,"(17, 5)","(35, 8)",True,65.00
153,10000010,Parallel Sweep,100,2.0,0.41,1,SLECHT,ZUID,8,15,4679,2131,988,"(23, 7)","(45, 7)",True,88.00
154,11000010,Parallel Sweep,100,2.0,0.41,2,GOED,ZUID,10,15,5282,2222,1020,"(36, 10)","(58, 8)",True,120.00
155,12000010,Parallel Sweep,100,2.0,0.41,2,SLECHT,OOST,10,15,3632,-2,809,"(32, 8)","(46, 10)",False,Niet gevonden
156,13000010,Parallel Sweep,100,2.0,0.77,1,GOED,ZUID,10,5,4247,3539,354,"(18, 7)","(31, 6)",True,54.00
157,14000010,Parallel Sweep,100,2.0,0.77,1,SLECHT,OOST,10,5,3532,1590,382,"(30, 7)","(41, 8)",True,82.00
158,15000010,Parallel Sweep,100,2.0,0.77,2,GOED,OOST,8,5,2952,1834,559,"(31, 9)","(41, 10)",True,259.00
159,16000010,Parallel Sweep,100,2.0,0.77,2,SLECHT,ZUID,8,5,2547,560,569,"(27, 11)","(39, 9)",True,269.00
160,1000011,Parallel Sweep,100,2.0,0.41,1,GOED,OOST,10,5,4797,3717,540,"(32, 10)","(38, 12)",True,240.00
161,2000011,Parallel Sweep,100,2.0,0.41,1,SLECHT,ZUID,10,5,2585,565,579,"(19, 13)","(28, 12)",True,279.00
162,3000011,Parallel Sweep,100,2.0,0.41,2,GOED,ZUID,8,5,3239,2537,351,"(31, 5)","(31, 4)",True,51.00
163,4000011,Parallel Sweep,100,2.0,0.41,2,SLECHT,OOST,8,5,5053,2324,522,"(43, 14)","(48, 15)",True,222.00
164,5000011,Parallel Sweep,100,2.0,0.77,2,GOED,ZUID,8,15,4953,2879,1037,"(30, 8)","(67, 6)",True,137.00
165,6000011,Parallel Sweep,100,2.0,0.77,1,SLECHT,OOST,8,15,3678,1240,1212,"(29, 8)","(63, 12)",True,312.00
166,7000011,Parallel Sweep,100,2.0,0.77,2,GOED,OOST,10,15,3587,-1,1197,"(35, 10)","(67, 14)",False,Niet gevonden
167,8000011,Parallel Sweep,100,2.0,0.77,2,SLECHT,ZUID,10,15,4438,-2,988,"(33, 14)","(70, 12)",False,Niet gevonden
168,9000011,Parallel Sweep,100,2.0,0.41,1,GOED,OOST,8,15,2458,1249,1209,"(16, 12)","(34, 16)",True,309.00
169,10000011,Parallel Sweep,100,2.0,0.41,1,SLECHT,ZUID,8,15,4028,1656,1029,"(42, 7)","(64, 6)",True,129.00
170,11000011,Parallel Sweep,100,2.0,0.41,2,GOED,ZUID,10,15,5052,2166,962,"(16, 7)","(35, 4)",True,62.00
171,12000011,Parallel Sweep,100,2.0,0.41,2,SLECHT,OOST,10,15,3768,-2,839,"(38, 13)","(53, 15)",False,Niet gevonden
172,13000011,Parallel Sweep,100,2.0,0.77,1,GOED,ZUID,10,5,4971,4197,387,"(33, 6)","(46, 5)",True,87.00
173,14000011,Parallel Sweep,100,2.0,0.77,1,SLECHT,OOST,10,5,5193,2374,544,"(35, 9)","(46, 11)",True,244.00
174,15000011,Parallel Sweep,100,2.0,0.77,2,GOED,OOST,8,5,4471,3391,540,"(38, 11)","(48, 11)",True,240.00
175,16000011,Parallel Sweep,100,2.0,0.77,2,SLECHT,ZUID,8,5,4148,1679,543,"(34, 14)","(46, 12)",True,243.00
176,1000012,Parallel Sweep,100,2.0,0.41,1,GOED,OOST,10,5,2428,1360,534,"(36, 11)","(42, 13)",True,234.00
177,2000012,Parallel Sweep,100,2.0,0.41,1,SLECHT,ZUID,10,5,3642,1276,576,"(17, 9)","(26, 9)",True,276.00
178,3000012,Parallel Sweep,100,2.0,0.41,2,GOED,ZUID,8,5,4968,3894,537,"(34, 12)","(40, 11)",True,237.00
179,4000012,Parallel Sweep,100,2.0,0.41,2,SLECHT,OOST,8,5,4898,2515,375,"(34, 6)","(39, 7)",True,75.00
180,5000012,Parallel Sweep,100,2.0,0.77,2,GOED,ZUID,8,15,2796,790,1003,"(15, 11)","(51, 8)",True,103.00
181,6000012,Parallel Sweep,100,2.0,0.77,1,SLECHT,OOST,8,15,4588,1819,1239,"(20, 12)","(54, 16)",True,339.00
182,7000012,Parallel Sweep,100,2.0,0.77,2,GOED,OOST,10,15,3102,0,1035,"(24, 7)","(56, 10)",False,Niet gevonden
183,8000012,Parallel Sweep,100,2.0,0.77,2,SLECHT,ZUID,10,15,3357,0,747,"(24, 11)","(54, 8)",False,Niet gevonden
184,9000012,Parallel Sweep,100,2.0,0.41,1,GOED,OOST,8,15,3169,1960,1209,"(16, 10)","(34, 14)",True,309.00
185,10000012,Parallel Sweep,100,2.0,0.41,1,SLECHT,ZUID,8,15,3769,1473,1039,"(44, 8)","(66, 7)",True,139.00
186,11000012,Parallel Sweep,100,2.0,0.41,2,GOED,ZUID,10,15,3680,674,1002,"(30, 8)","(51, 6)",True,102.00
187,12000012,Parallel Sweep,100,2.0,0.41,2,SLECHT,OOST,10,15,5226,487,999,"(32, 5)","(49, 7)",True,99.00
188,13000012,Parallel Sweep,100,2.0,0.77,1,GOED,ZUID,10,5,2479,1331,574,"(19, 11)","(33, 11)",True,274.00
189,14000012,Parallel Sweep,100,2.0,0.77,1,SLECHT,OOST,10,5,2732,765,528,"(43, 9)","(54, 11)",True,228.00
190,15000012,Parallel Sweep,100,2.0,0.77,2,GOED,OOST,8,5,3422,2340,541,"(39, 10)","(48, 10)",True,241.00
191,16000012,Parallel Sweep,100,2.0,0.77,2,SLECHT,ZUID,8,5,4279,2104,374,"(27, 9)","(39, 8)",True,74.00
192,1000013,Parallel Sweep,100,2.0,0.41,1,GOED,OOST,10,5,4983,3901,541,"(34, 13)","(40, 15)",True,241.00
193,2000013,Parallel Sweep,100,2.0,0.41,1,SLECHT,ZUID,10,5,4236,1696,564,"(22, 14)","(30, 13)",True,264.00
194,3000013,Parallel Sweep,100,2.0,0.41,2,GOED,ZUID,8,5,3207,2455,376,"(34, 8)","(40, 7)",True,76.00
195,4000013,Parallel Sweep,100,2.0,0.41,2,SLECHT,OOST,8,5,2762,1079,381,"(35, 6)","(40, 7)",True,81.00
196,5000013,Parallel Sweep,100,2.0,0.77,2,GOED,ZUID,8,15,4817,2333,1242,"(15, 13)","(52, 10)",True,342.00
