,Seed,Search pattern,Search radius,Max_current,Upper current,Profile,Zwemvaardgheid,Windrichting,Windsnelheid,Uitruktijd,Stamina begin,Overgebleven conditie,Vind tijd,Locatie begin,Locatie eind,Gevonden,Actieduur
1678,150105,Parallel Sweep,100,2.0,0.77,2,GOED,OOST,8,5,3492,2750,371,"(27, 8)","(37, 8)",True,71.00
1679,160105,Parallel Sweep,100,2.0,0.77,2,SLECHT,ZUID,8,5,3258,1416,378,"(29, 8)","(41, 7)",True,78.00
1680,10106,Parallel Sweep,100,2.0,0.41,1,GOED,OOST,10,5,2481,1333,574,"(19, 10)","(25, 12)",True,274.00
1681,20106,Parallel Sweep,100,2.0,0.41,1,SLECHT,ZUID,10,5,4576,2240,405,"(43, 9)","(51, 8)",True,105.00
1682,30106,Parallel Sweep,100,2.0,0.41,2,GOED,ZUID,8,5,3639,2907,366,"(31, 6)","(37, 5)",True,66.00
1683,40106,Parallel Sweep,100,2.0,0.41,2,SLECHT,OOST,8,5,4878,2120,566,"(23, 14)","(28, 15)",True,266.00
1684,50106,Parallel Sweep,100,2.0,0.77,2,GOED,ZUID,8,15,2911,549,1181,"(41, 14)","(77, 10)",True,281.00
1685,60106,Parallel Sweep,100,2.0,0.77,1,SLECHT,OOST,8,15,3631,1230,1190,"(39, 10)","(73, 14)",True,290.00
1686,70106,Parallel Sweep,100,2.0,0.77,2,GOED,OOST,10,15,5110,1378,1244,"(21, 13)","(52, 16)",True,344.00
1687,80106,Parallel Sweep,100,2.0,0.77,2,SLECHT,ZUID,10,15,3648,-1,812,"(28, 9)","(61, 7)",False,Niet gevonden
1688,90106,Parallel Sweep,100,2.0,0.41,1,GOED,OOST,8,15,3019,1874,1145,"(44, 13)","(62, 17)",True,245.00
1689,100106,Parallel Sweep,100,2.0,0.41,1,SLECHT,ZUID,8,15,2935,785,1171,"(27, 12)","(49, 11)",True,271.00
1690,110106,Parallel Sweep,100,2.0,0.41,2,GOED,ZUID,10,15,5326,2245,1027,"(38, 10)","(59, 8)",True,127.00
1691,120106,Parallel Sweep,100,2.0,0.41,2,SLECHT,OOST,10,15,2537,0,565,"(39, 11)","(49, 12)",False,Niet gevonden
1692,130106,Parallel Sweep,100,2.0,0.77,1,GOED,ZUID,10,5,3838,3136,351,"(17, 6)","(30, 5)",True,51.00
1693,140106,Parallel Sweep,100,2.0,0.77,1,SLECHT,OOST,10,5,3300,1464,368,"(24, 7)","(35, 8)",True,68.00
1694,150106,Parallel Sweep,100,2.0,0.77,2,GOED,OOST,8,5,4880,4076,402,"(41, 8)","(51, 8)",True,102.00
1695,160106,Parallel Sweep,100,2.0,0.77,2,SLECHT,ZUID,8,5,5158,2724,357,"(20, 8)","(32, 6)",True,57.00
1696,10107,Parallel Sweep,100,2.0,0.41,1,GOED,OOST,10,5,4558,3398,580,"(15, 11)","(21, 13)",True,280.00
1697,20107,Parallel Sweep,100,2.0,0.41,1,SLECHT,ZUID,10,5,2673,742,520,"(41, 10)","(50, 9)",True,220.00
1698,30107,Parallel Sweep,100,2.0,0.41,2,GOED,ZUID,8,5,4408,3290,559,"(24, 13)","(31, 11)",True,259.00
1699,40107,Parallel Sweep,100,2.0,0.41,2,SLECHT,OOST,8,5,3577,1690,347,"(23, 6)","(28, 6)",True,47.00
1700,50107,Parallel Sweep,100,2.0,0.77,2,GOED,ZUID,8,15,2575,191,1192,"(35, 14)","(72, 11)",True,292.00
1701,60107,Parallel Sweep,100,2.0,0.77,1,SLECHT,OOST,8,15,3881,1387,1200,"(35, 11)","(69, 15)",True,300.00
1702,70107,Parallel Sweep,100,2.0,0.77,2,GOED,OOST,10,15,3829,88,1247,"(18, 7)","(49, 10)",True,347.00
1703,80107,Parallel Sweep,100,2.0,0.77,2,SLECHT,ZUID,10,15,4513,20,996,"(35, 6)","(51, 3)",True,96.00
1704,90107,Parallel Sweep,100,2.0,0.41,1,GOED,OOST,8,15,3173,1989,1184,"(27, 5)","(45, 10)",True,284.00
1705,100107,Parallel Sweep,100,2.0,0.41,1,SLECHT,ZUID,8,15,2816,900,977,"(18, 9)","(39, 8)",True,77.00
1706,110107,Parallel Sweep,100,2.0,0.41,2,GOED,ZUID,10,15,2765,-1,923,"(43, 8)","(63, 5)",False,Niet gevonden
1707,120107,Parallel Sweep,100,2.0,0.41,2,SLECHT,OOST,10,15,4286,-1,954,"(38, 10)","(54, 12)",False,Niet gevonden
1708,130107,Parallel Sweep,100,2.0,0.77,1,GOED,ZUID,10,5,4032,2946,543,"(32, 13)","(46, 12)",True,243.00
1709,140107,Parallel Sweep,100,2.0,0.77,1,SLECHT,OOST,10,5,5063,2255,560,"(31, 10)","(42, 12)",True,260.00
1710,150107,Parallel Sweep,100,2.0,0.77,2,GOED,OOST,8,5,5389,4601,394,"(38, 7)","(48, 7)",True,94.00
1711,160107,Parallel Sweep,100,2.0,0.77,2,SLECHT,ZUID,8,5,3184,1342,390,"(35, 6)","(47, 5)",True,90.00
1712,10108,Parallel Sweep,100,2.0,0.41,1,GOED,OOST,10,5,5393,4323,535,"(34, 11)","(40, 13)",True,235.00
1713,20108,Parallel Sweep,100,2.0,0.41,1,SLECHT,ZUID,10,5,2872,830,542,"(30, 11)","(38, 10)",True,242.00
1714,30108,Parallel Sweep,100,2.0,0.41,2,GOED,ZUID,8,5,4689,3543,573,"(19, 10)","(26, 8)",True,273.00
1715,40108,Parallel Sweep,100,2.0,0.41,2,SLECHT,OOST,8,5,4265,1689,577,"(18, 13)","(22, 13)",True,277.00
1716,50108,Parallel Sweep,100,2.0,0.77,2,GOED,ZUID,8,15,5078,3068,1005,"(35, 6)","(55, 3)",True,105.00
1717,60108,Parallel Sweep,100,2.0,0.77,1,SLECHT,OOST,8,15,2907,741,1197,"(37, 5)","(71, 9)",True,297.00
1718,70108,Parallel Sweep,100,2.0,0.77,2,GOED,OOST,10,15,3952,889,1021,"(26, 5)","(58, 7)",True,121.00
1719,80108,Parallel Sweep,100,2.0,0.77,2,SLECHT,ZUID,10,15,2766,-1,616,"(39, 11)","(64, 9)",False,Niet gevonden
1720,90108,Parallel Sweep,100,2.0,0.41,1,GOED,OOST,8,15,3224,2062,1162,"(36, 8)","(54, 12)",True,262.00
1721,100108,Parallel Sweep,100,2.0,0.41,1,SLECHT,ZUID,8,15,2870,775,1138,"(41, 12)","(63, 12)",True,238.00
1722,110108,Parallel Sweep,100,2.0,0.41,2,GOED,ZUID,10,15,3645,60,1195,"(18, 13)","(40, 10)",True,295.00
1723,120108,Parallel Sweep,100,2.0,0.41,2,SLECHT,OOST,10,15,3492,0,777,"(41, 9)","(56, 10)",False,Niet gevonden
1724,130108,Parallel Sweep,100,2.0,0.77,1,GOED,ZUID,10,5,2592,1888,352,"(16, 7)","(29, 6)",True,52.00
1725,140108,Parallel Sweep,100,2.0,0.77,1,SLECHT,OOST,10,5,2757,782,528,"(43, 10)","(54, 12)",True,228.00
1726,150108,Parallel Sweep,100,2.0,0.77,2,GOED,OOST,8,5,2836,1756,540,"(38, 13)","(48, 14)",True,240.00
1727,160108,Parallel Sweep,100,2.0,0.77,2,SLECHT,ZUID,8,5,2711,677,565,"(25, 13)","(37, 11)",True,265.00
1728,10109,Parallel Sweep,100,2.0,0.41,1,GOED,OOST,10,5,4983,3899,542,"(34, 12)","(39, 14)",True,242.00
1729,20109,Parallel Sweep,100,2.0,0.41,1,SLECHT,ZUID,10,5,3344,1455,387,"(34, 8)","(42, 7)",True,87.00
1730,30109,Parallel Sweep,100,2.0,0.41,2,GOED,ZUID,8,5,4476,3694,391,"(41, 8)","(47, 7)",True,91.00
1731,40109,Parallel Sweep,100,2.0,0.41,2,SLECHT,OOST,8,5,4205,1639,582,"(15, 12)","(20, 13)",True,282.00
1732,50109,Parallel Sweep,100,2.0,0.77,2,GOED,ZUID,8,15,3054,1014,1020,"(23, 8)","(59, 5)",True,120.00
1733,60109,Parallel Sweep,100,2.0,0.77,1,SLECHT,OOST,8,15,5388,2528,1064,"(43, 5)","(77, 8)",True,164.00
1734,70109,Parallel Sweep,100,2.0,0.77,2,GOED,OOST,10,15,4510,775,1245,"(20, 8)","(52, 11)",True,345.00
1735,80109,Parallel Sweep,100,2.0,0.77,2,SLECHT,ZUID,10,15,3367,-2,750,"(15, 5)","(17, 3)",False,Niet gevonden
1736,90109,Parallel Sweep,100,2.0,0.41,1,GOED,OOST,8,15,4299,3131,1168,"(33, 10)","(51, 15)",True,268.00
1737,100109,Parallel Sweep,100,2.0,0.41,1,SLECHT,ZUID,8,15,4133,1604,1151,"(36, 11)","(58, 11)",True,251.00
1738,110109,Parallel Sweep,100,2.0,0.41,2,GOED,ZUID,10,15,3329,374,985,"(20, 10)","(41, 8)",True,85.00
1739,120109,Parallel Sweep,100,2.0,0.41,2,SLECHT,OOST,10,15,3131,0,697,"(22, 5)","(34, 6)",False,Niet gevonden
1740,130109,Parallel Sweep,100,2.0,0.77,1,GOED,ZUID,10,5,5009,3921,544,"(33, 10)","(47, 10)",True,244.00
1741,140109,Parallel Sweep,100,2.0,0.77,1,SLECHT,OOST,10,5,3087,1292,383,"(32, 5)","(43, 6)",True,83.00
1742,150109,Parallel Sweep,100,2.0,0.77,2,GOED,OOST,8,5,3768,2676,546,"(36, 10)","(46, 10)",True,246.00
1743,160109,Parallel Sweep,100,2.0,0.77,2,SLECHT,ZUID,8,5,3996,1596,534,"(38, 14)","(50, 12)",True,234.00
1744,10110,Parallel Sweep,100,2.0,0.41,1,GOED,OOST,10,5,5221,4109,556,"(27, 12)","(32, 14)",True,256.00
1745,20110,Parallel Sweep,100,2.0,0.41,1,SLECHT,ZUID,10,5,5129,2295,562,"(27, 10)","(35, 9)",True,262.00
1746,30110,Parallel Sweep,100,2.0,0.41,2,GOED,ZUID,8,5,4035,3363,336,"(24, 5)","(24, 4)",True,36.00
1747,40110,Parallel Sweep,100,2.0,0.41,2,SLECHT,OOST,8,5,3522,1644,352,"(25, 5)","(30, 6)",True,52.00
1748,50110,Parallel Sweep,100,2.0,0.77,2,GOED,ZUID,8,15,2781,743,1019,"(24, 6)","(60, 4)",True,119.00
1749,60110,Parallel Sweep,100,2.0,0.77,1,SLECHT,OOST,8,15,4193,1318,1477,"(24, 14)","(58, 19)",True,577.00
1750,70110,Parallel Sweep,100,2.0,0.77,2,GOED,OOST,10,15,5287,1699,1196,"(39, 13)","(71, 15)",True,296.00
1751,80110,Parallel Sweep,100,2.0,0.77,2,SLECHT,ZUID,10,15,5256,0,1169,"(26, 13)","(63, 10)",False,Niet gevonden
1752,90110,Parallel Sweep,100,2.0,0.41,1,GOED,OOST,8,15,3142,1992,1150,"(41, 11)","(59, 15)",True,250.00
1753,100110,Parallel Sweep,100,2.0,0.41,1,SLECHT,ZUID,8,15,3260,1218,955,"(28, 5)","(32, 4)",True,55.00
1754,110110,Parallel Sweep,100,2.0,0.41,2,GOED,ZUID,10,15,2723,-1,909,"(17, 12)","(37, 9)",False,Niet gevonden
1755,120110,Parallel Sweep,100,2.0,0.41,2,SLECHT,OOST,10,15,3177,0,707,"(25, 7)","(37, 9)",False,Niet gevonden
1756,130110,Parallel Sweep,100,2.0,0.77,1,GOED,ZUID,10,5,4833,4121,356,"(17, 8)","(30, 8)",True,56.00
1757,140110,Parallel Sweep,100,2.0,0.77,1,SLECHT,OOST,10,5,3066,896,574,"(22, 9)","(33, 12)",True,274.00
1758,150110,Parallel Sweep,100,2.0,0.77,2,GOED,OOST,8,5,5046,4286,380,"(31, 8)","(41, 8)",True,80.00
1759,160110,Parallel Sweep,100,2.0,0.77,2,SLECHT,ZUID,8,5,3017,1271,370,"(27, 6)","(39, 4)",True,70.00
1760,10111,Parallel Sweep,100,2.0,0.41,1,GOED,OOST,10,5,4688,3548,570,"(22, 9)","(28, 11)",True,270.00
1761,20111,Parallel Sweep,100,2.0,0.41,1,SLECHT,ZUID,10,5,3482,1163,579,"(16, 10)","(24, 9)",True,279.00
1762,30111,Parallel Sweep,100,2.0,0.41,2,GOED,ZUID,8,5,5273,4141,566,"(20, 14)","(27, 12)",True,266.00
1763,40111,Parallel Sweep,100,2.0,0.41,2,SLECHT,OOST,8,5,4829,2139,540,"(33, 11)","(38, 12)",True,240.00
1764,50111,Parallel Sweep,100,2.0,0.77,2,GOED,ZUID,8,15,2407,431,988,"(16, 7)","(47, 4)",True,88.00
1765,60111,Parallel Sweep,100,2.0,0.77,1,SLECHT,OOST,8,15,5389,2354,1238,"(20, 13)","(54, 17)",True,338.00
1766,70111,Parallel Sweep,100,2.0,0.77,2,GOED,OOST,10,15,4377,639,1246,"(19, 12)","(50, 15)",True,346.00
1767,80111,Parallel Sweep,100,2.0,0.77,2,SLECHT,ZUID,10,15,3508,-1,781,"(39, 6)","(56, 4)",False,Niet gevonden
1768,90111,Parallel Sweep,100,2.0,0.41,1,GOED,OOST,8,15,4462,3294,1168,"(34, 13)","(52, 17)",True,268.00
1769,100111,Parallel Sweep,100,2.0,0.41,1,SLECHT,ZUID,8,15,5241,2314,1180,"(24, 9)","(46, 9)",True,280.00
1770,110111,Parallel Sweep,100,2.0,0.41,2,GOED,ZUID,10,15,4839,1269,1190,"(23, 12)","(44, 8)",True,290.00
1771,120111,Parallel Sweep,100,2.0,0.41,2,SLECHT,OOST,10,15,3489,-2,777,"(42, 8)","(56, 10)",False,Niet gevonden
1772,130111,Parallel Sweep,100,2.0,0.77,1,GOED,ZUID,10,5,3565,2855,355,"(19, 5)","(32, 5)",True,55.00
1773,140111,Parallel Sweep,100,2.0,0.77,1,SLECHT,OOST,10,5,4261,1650,595,"(15, 14)","(26, 16)",True,295.00
1774,150111,Parallel Sweep,100,2.0,0.77,2,GOED,OOST,8,5,4587,3473,557,"(30, 11)","(40, 12)",True,257.00
1775,160111,Parallel Sweep,100,2.0,0.77,2,SLECHT,ZUID,8,5,3185,1399,362,"(22, 7)","(34, 6)",True,62.00
1776,10112,Parallel Sweep,100,2.0,0.41,1,GOED,OOST,10,5,3893,2747,573,"(18, 10)","(24, 12)",True,273.00
1777,20112,Parallel Sweep,100,2.0,0.41,1,SLECHT,ZUID,10,5,3136,1050,520,"(42, 9)","(50, 9)",True,220.00
1778,30112,Parallel Sweep,100,2.0,0.41,2,GOED,ZUID,8,5,3519,2823,348,"(23, 6)","(29, 5)",True,48.00
1779,40112,Parallel Sweep,100,2.0,0.41,2,SLECHT,OOST,8,5,5375,2443,570,"(22, 13)","(26, 14)",True,270.00
1780,50112,Parallel Sweep,100,2.0,0.77,2,GOED,ZUID,8,15,5222,3168,1027,"(27, 8)","(63, 5)",True,127.00
1781,60112,Parallel Sweep,100,2.0,0.77,1,SLECHT,OOST,8,15,3271,988,1192,"(39, 12)","(73, 16)",True,292.00
1782,70112,Parallel Sweep,100,2.0,0.77,2,GOED,OOST,10,15,5068,1495,1191,"(41, 8)","(73, 10)",True,291.00
1783,80112,Parallel Sweep,100,2.0,0.77,2,SLECHT,ZUID,10,15,3777,-2,841,"(17, 9)","(51, 7)",False,Niet gevonden
1784,90112,Parallel Sweep,100,2.0,0.41,1,GOED,OOST,8,15,4278,3074,1204,"(18, 7)","(36, 12)",True,304.00
1785,100112,Parallel Sweep,100,2.0,0.41,1,SLECHT,ZUID,8,15,4952,2300,1001,"(30, 7)","(52, 6)",True,101.00
1786,110112,Parallel Sweep,100,2.0,0.41,2,GOED,ZUID,10,15,4767,1155,1204,"(15, 12)","(37, 9)",True,304.00
1787,120112,Parallel Sweep,100,2.0,0.41,2,SLECHT,OOST,10,15,4553,0,1013,"(36, 9)","(52, 11)",False,Niet gevonden
1788,130112,Parallel Sweep,100,2.0,0.77,1,GOED,ZUID,10,5,4509,3781,364,"(24, 5)","(35, 5)",True,64.00
1789,140112,Parallel Sweep,100,2.0,0.77,1,SLECHT,OOST,10,5,4791,2006,594,"(16, 8)","(27, 10)",True,294.00
1790,150112,Parallel Sweep,100,2.0,0.77,2,GOED,OOST,8,5,4495,3777,359,"(24, 6)","(34, 6)",True,59.00
1791,160112,Parallel Sweep,100,2.0,0.77,2,SLECHT,ZUID,8,5,4133,2013,371,"(25, 9)","(37, 8)",True,71.00
1792,10113,Parallel Sweep,100,2.0,0.41,1,GOED,OOST,10,5,5243,4175,534,"(36, 9)","(42, 12)",True,234.00
1793,20113,Parallel Sweep,100,2.0,0.41,1,SLECHT,ZUID,10,5,5155,2692,372,"(34, 5)","(39, 5)",True,72.00
1794,30113,Parallel Sweep,100,2.0,0.41,2,GOED,ZUID,8,5,2528,1750,389,"(39, 7)","(46, 6)",True,89.00
1795,40113,Parallel Sweep,100,2.0,0.41,2,SLECHT,OOST,8,5,4898,2223,521,"(42, 14)","(47, 14)",True,221.00
1796,50113,Parallel Sweep,100,2.0,0.77,2,GOED,ZUID,8,15,4090,1962,1064,"(41, 8)","(78, 6)",True,164.00
1797,60113,Parallel Sweep,100,2.0,0.77,1,SLECHT,OOST,8,15,3420,1093,1187,"(41, 6)","(75, 10)",True,287.00
1798,70113,Parallel Sweep,100,2.0,0.77,2,GOED,OOST,10,15,4010,860,1050,"(37, 6)","(70, 8)",True,150.00
1799,80113,Parallel Sweep,100,2.0,0.77,2,SLECHT,ZUID,10,15,4389,-2,977,"(31, 14)","(68, 12)",False,Niet gevonden
1800,90113,Parallel Sweep,100,2.0,0.41,1,GOED,OOST,8,15,4757,3579,1178,"(29, 11)","(47, 15)",True,278.00
1801,100113,Parallel Sweep,100,2.0,0.41,1,SLECHT,ZUID,8,15,5131,2464,956,"(23, 5)","(33, 4)",True,56.00
1802,110113,Parallel Sweep,100,2.0,0.41,2,GOED,ZUID,10,15,3283,-2,1096,"(34, 12)","(55, 9)",False,Niet gevonden
1803,120113,Parallel Sweep,100,2.0,0.41,2,SLECHT,OOST,10,15,3293,0,733,"(42, 13)","(55, 14)",False,Niet gevonden
1804,130113,Parallel Sweep,100,2.0,0.77,1,GOED,ZUID,10,5,5265,4477,394,"(34, 7)","(47, 6)",True,94.00
1805,140113,Parallel Sweep,100,2.0,0.77,1,SLECHT,OOST,10,5,4726,2432,359,"(21, 7)","(32, 8)",True,59.00
1806,150113,Parallel Sweep,100,2.0,0.77,2,GOED,OOST,8,5,5134,4020,557,"(32, 9)","(42, 10)",True,257.00
1807,160113,Parallel Sweep,100,2.0,0.77,2,SLECHT,ZUID,8,5,3724,1684,399,"(37, 9)","(49, 8)",True,99.00
1808,10114,Parallel Sweep,100,2.0,0.41,1,GOED,OOST,10,5,3491,2323,584,"(16, 13)","(22, 15)",True,284.00
1809,20114,Parallel Sweep,100,2.0,0.41,1,SLECHT,ZUID,10,5,4130,1949,402,"(43, 7)","(51, 6)",True,102.00
1810,30114,Parallel Sweep,100,2.0,0.41,2,GOED,ZUID,8,5,4828,4112,358,"(26, 9)","(32, 8)",True,58.00
1811,40114,Parallel Sweep,100,2.0,0.41,2,SLECHT,OOST,8,5,4450,1812,577,"(17, 11)","(22, 12)",True,277.00
1812,50114,Parallel Sweep,100,2.0,0.77,2,GOED,ZUID,8,15,4085,1991,1047,"(36, 7)","(72, 4)",True,147.00
1813,60114,Parallel Sweep,100,2.0,0.77,1,SLECHT,OOST,8,15,3157,914,1190,"(39, 7)","(73, 11)",True,290.00
1814,70114,Parallel Sweep,100,2.0,0.77,2,GOED,OOST,10,15,4413,705,1236,"(29, 7)","(61, 10)",True,336.00
1815,80114,Parallel Sweep,100,2.0,0.77,2,SLECHT,ZUID,10,15,3594,-1,800,"(40, 13)","(73, 11)",False,Niet gevonden
1816,90114,Parallel Sweep,100,2.0,0.41,1,GOED,OOST,8,15,3416,2448,968,"(18, 5)","(36, 8)",True,68.00
1817,100114,Parallel Sweep,100,2.0,0.41,1,SLECHT,ZUID,8,15,2798,678,1187,"(22, 10)","(44, 9)",True,287.00
1818,110114,Parallel Sweep,100,2.0,0.41,2,GOED,ZUID,10,15,3064,187,959,"(27, 5)","(32, 3)",True,59.00
1819,120114,Parallel Sweep,100,2.0,0.41,2,SLECHT,OOST,10,15,4185,0,931,"(39, 9)","(54, 12)",False,Niet gevonden
1820,130114,Parallel Sweep,100,2.0,0.77,1,GOED,ZUID,10,5,3414,2290,562,"(26, 12)","(40, 11)",True,262.00
1821,140114,Parallel Sweep,100,2.0,0.77,1,SLECHT,OOST,10,5,4232,1761,530,"(43, 7)","(54, 9)",True,230.00
1822,150114,Parallel Sweep,100,2.0,0.77,2,GOED,OOST,8,5,2418,1710,354,"(20, 8)","(30, 8)",True,54.00
1823,160114,Parallel Sweep,100,2.0,0.77,2,SLECHT,ZUID,8,5,4783,2054,567,"(23, 12)","(36, 11)",True,267.00
1824,10115,Parallel Sweep,100,2.0,0.41,1,GOED,OOST,10,5,3163,2403,380,"(33, 7)","(39, 8)",True,80.00
1825,20115,Parallel Sweep,100,2.0,0.41,1,SLECHT,ZUID,10,5,4154,1745,512,"(44, 11)","(52, 10)",True,212.00
1826,30115,Parallel Sweep,100,2.0,0.41,2,GOED,ZUID,8,5,4292,3264,514,"(43, 12)","(50, 10)",True,214.00
1827,40115,Parallel Sweep,100,2.0,0.41,2,SLECHT,OOST,8,5,4980,2144,588,"(15, 14)","(19, 15)",True,288.00
1828,50115,Parallel Sweep,100,2.0,0.77,2,GOED,ZUID,8,15,3613,1531,1041,"(33, 7)","(69, 5)",True,141.00
1829,60115,Parallel Sweep,100,2.0,0.77,1,SLECHT,OOST,8,15,2771,611,1236,"(20, 6)","(54, 10)",True,336.00
1830,70115,Parallel Sweep,100,2.0,0.77,2,GOED,OOST,10,15,4487,1328,1053,"(41, 5)","(73, 7)",True,153.00
1831,80115,Parallel Sweep,100,2.0,0.77,2,SLECHT,ZUID,10,15,2484,0,553,"(17, 13)","(39, 12)",False,Niet gevonden
1832,90115,Parallel Sweep,100,2.0,0.41,1,GOED,OOST,8,15,4132,2953,1179,"(28, 7)","(46, 11)",True,279.00
1833,100115,Parallel Sweep,100,2.0,0.41,1,SLECHT,ZUID,8,15,4885,2100,1156,"(34, 11)","(56, 10)",True,256.00
1834,110115,Parallel Sweep,100,2.0,0.41,2,GOED,ZUID,10,15,5242,2320,974,"(21, 7)","(41, 4)",True,74.00
1835,120115,Parallel Sweep,100,2.0,0.41,2,SLECHT,OOST,10,15,4451,-2,991,"(33, 6)","(49, 9)",False,Niet gevonden
1836,130115,Parallel Sweep,100,2.0,0.77,1,GOED,ZUID,10,5,5230,4166,532,"(37, 13)","(51, 13)",True,232.00
1837,140115,Parallel Sweep,100,2.0,0.77,1,SLECHT,OOST,10,5,3937,1446,589,"(19, 14)","(30, 16)",True,289.00
1838,150115,Parallel Sweep,100,2.0,0.77,2,GOED,OOST,8,5,3637,2901,368,"(26, 8)","(36, 8)",True,68.00
1839,160115,Parallel Sweep,100,2.0,0.77,2,SLECHT,ZUID,8,5,3957,1538,550,"(33, 11)","(45, 9)",True,250.00
1840,10116,Parallel Sweep,100,2.0,0.41,1,GOED,OOST,10,5,3474,2692,391,"(41, 5)","(47, 6)",True,91.00
1841,20116,Parallel Sweep,100,2.0,0.41,1,SLECHT,ZUID,10,5,3531,1204,575,"(15, 14)","(23, 13)",True,275.00
1842,30116,Parallel Sweep,100,2.0,0.41,2,GOED,ZUID,8,5,3396,2266,565,"(22, 11)","(29, 9)",True,265.00
1843,40116,Parallel Sweep,100,2.0,0.41,2,SLECHT,OOST,8,5,3425,1493,395,"(43, 7)","(48, 7)",True,95.00
1844,50116,Parallel Sweep,100,2.0,0.77,2,GOED,ZUID,8,15,4255,2269,993,"(22, 6)","(49, 4)",True,93.00
1845,60116,Parallel Sweep,100,2.0,0.77,1,SLECHT,OOST,8,15,4584,1855,1201,"(35, 12)","(69, 16)",True,301.00
1846,70116,Parallel Sweep,100,2.0,0.77,2,GOED,OOST,10,15,4032,390,1214,"(32, 12)","(64, 15)",True,314.00
1847,80116,Parallel Sweep,100,2.0,0.77,2,SLECHT,ZUID,10,15,4981,272,1016,"(22, 7)","(59, 4)",True,116.00
1848,90116,Parallel Sweep,100,2.0,0.41,1,GOED,OOST,8,15,2685,1504,1181,"(28, 12)","(46, 16)",True,281.00
1849,100116,Parallel Sweep,100,2.0,0.41,1,SLECHT,ZUID,8,15,5337,2429,1129,"(44, 14)","(67, 14)",True,229.00
1850,110116,Parallel Sweep,100,2.0,0.41,2,GOED,ZUID,10,15,2966,125,947,"(27, 5)","(30, 2)",True,47.00
1851,120116,Parallel Sweep,100,2.0,0.41,2,SLECHT,OOST,10,15,4245,-2,945,"(30, 5)","(46, 7)",False,Niet gevonden
1852,130116,Parallel Sweep,100,2.0,0.77,1,GOED,ZUID,10,5,4851,4111,370,"(22, 9)","(35, 8)",True,70.00
1853,140116,Parallel Sweep,100,2.0,0.77,1,SLECHT,OOST,10,5,2565,1014,348,"(17, 6)","(28, 7)",True,48.00
1854,150116,Parallel Sweep,100,2.0,0.77,2,GOED,OOST,8,5,4882,3744,569,"(25, 11)","(35, 12)",True,269.00
1855,160116,Parallel Sweep,100,2.0,0.77,2,SLECHT,ZUID,8,5,2985,894,548,"(32, 13)","(44, 12)",True,248.00
1856,10117,Parallel Sweep,100,2.0,0.41,1,GOED,OOST,10,5,3871,2765,553,"(28, 8)","(34, 10)",True,253.00
1857,20117,Parallel Sweep,100,2.0,0.41,1,SLECHT,ZUID,10,5,3582,1708,340,"(17, 7)","(24, 6)",True,40.00
1858,30117,Parallel Sweep,100,2.0,0.41,2,GOED,ZUID,8,5,3575,2903,336,"(17, 7)","(23, 6)",True,36.00
1859,40117,Parallel Sweep,100,2.0,0.41,2,SLECHT,OOST,8,5,3627,1366,526,"(39, 11)","(44, 12)",True,226.00
1860,50117,Parallel Sweep,100,2.0,0.77,2,GOED,ZUID,8,15,2779,775,1002,"(18, 7)","(53, 4)",True,102.00
1861,60117,Parallel Sweep,100,2.0,0.77,1,SLECHT,OOST,8,15,5213,2237,1238,"(19, 12)","(53, 16)",True,338.00
1862,70117,Parallel Sweep,100,2.0,0.77,2,GOED,OOST,10,15,4757,1085,1224,"(28, 10)","(59, 13)",True,324.00
1863,80117,Parallel Sweep,100,2.0,0.77,2,SLECHT,ZUID,10,15,2598,-2,579,"(40, 14)","(63, 12)",False,Niet gevonden
1864,90117,Parallel Sweep,100,2.0,0.41,1,GOED,OOST,8,15,3810,2653,1157,"(37, 7)","(55, 11)",True,257.00
1865,100117,Parallel Sweep,100,2.0,0.41,1,SLECHT,ZUID,8,15,4443,1834,1128,"(44, 14)","(67, 13)",True,228.00
1866,110117,Parallel Sweep,100,2.0,0.41,2,GOED,ZUID,10,15,2602,-2,869,"(22, 5)","(27, 3)",False,Niet gevonden
1867,120117,Parallel Sweep,100,2.0,0.41,2,SLECHT,OOST,10,15,2716,-1,605,"(34, 10)","(45, 11)",False,Niet gevonden
1868,130117,Parallel Sweep,100,2.0,0.77,1,GOED,ZUID,10,5,3737,2985,376,"(28, 6)","(41, 5)",True,76.00
1869,140117,Parallel Sweep,100,2.0,0.77,1,SLECHT,OOST,10,5,3182,1331,395,"(35, 7)","(46, 9)",True,95.00
1870,150117,Parallel Sweep,100,2.0,0.77,2,GOED,OOST,8,5,4348,3278,535,"(40, 10)","(50, 11)",True,235.00
1871,160117,Parallel Sweep,100,2.0,0.77,2,SLECHT,ZUID,8,5,2702,681,560,"(27, 14)","(39, 13)",True,260.00
1872,10118,Parallel Sweep,100,2.0,0.41,1,GOED,OOST,10,5,4598,3880,359,"(25, 7)","(31, 8)",True,59.00
1873,20118,Parallel Sweep,100,2.0,0.41,1,SLECHT,ZUID,10,5,3928,1922,348,"(21, 8)","(28, 7)",True,48.00
1874,30118,Parallel Sweep,100,2.0,0.41,2,GOED,ZUID,8,5,3511,2853,329,"(15, 6)","(21, 5)",True,29.00
1875,40118,Parallel Sweep,100,2.0,0.41,2,SLECHT,OOST,8,5,2517,980,349,"(24, 5)","(29, 5)",True,49.00
