,Seed,Search pattern,Search radius,Max_current,Upper current,Profile,Zwemvaardgheid,Windrichting,Windsnelheid,Uitruktijd,Stamina begin,Overgebleven conditie,Vind tijd,Locatie begin,Locatie eind,Gevonden,Actieduur
862,16000087,Expanding Square,100,2.0,0.41,1,GOED,OOST,8,15,2491,1503,988,"(22, 8)","(40, 11)",True,88.00
863,17000087,Expanding Square,100,2.0,0.77,2,SLECHT,OOST,8,15,3627,0,1210,"(36, 10)","(68, 11)",False,Niet gevonden
864,18000087,Expanding Square,100,2.0,0.77,1,SLECHT,OOST,10,15,3499,-1,1168,"(36, 7)","(70, 12)",False,Niet gevonden
865,19000087,Expanding Square,100,2.0,0.41,2,SLECHT,OOST,10,15,3082,0,686,"(25, 8)","(37, 9)",False,Niet gevonden
866,20000087,Expanding Square,100,2.0,0.77,2,SLECHT,OOST,10,15,2731,0,608,"(23, 13)","(45, 15)",False,Niet gevonden
867,20000087,Expanding Square,100,2.0,0.77,2,SLECHT,OOST,10,15,2731,0,608,"(23, 13)","(45, 15)",False,Niet gevonden
868,20000087,Expanding Square,100,2.0,0.77,2,SLECHT,ZUID,10,15,2731,0,608,"(23, 13)","(48, 11)",False,Niet gevonden
869,20000087,Expanding Square,100,2.0,0.77,2,SLECHT,ZUID,10,15,2731,0,608,"(23, 13)","(48, 11)",False,Niet gevonden
870,14000088,Expanding Square,100,2.0,0.77,1,SLECHT,OOST,8,15,3768,1405,1107,"(24, 13)","(58, 17)",True,207.00
871,15000088,Expanding Square,100,2.0,0.77,2,GOED,OOST,10,15,5063,437,1542,"(25, 7)","(55, 12)",True,642.00
872,16000088,Expanding Square,100,2.0,0.41,1,GOED,OOST,8,15,2750,1278,1472,"(44, 11)","(62, 17)",True,572.00
873,17000088,Expanding Square,100,2.0,0.77,2,SLECHT,OOST,8,15,3597,0,1200,"(21, 12)","(53, 13)",False,Niet gevonden
874,18000088,Expanding Square,100,2.0,0.77,1,SLECHT,OOST,10,15,4089,0,1364,"(23, 5)","(57, 11)",False,Niet gevonden
875,19000088,Expanding Square,100,2.0,0.41,2,SLECHT,OOST,10,15,4899,341,975,"(20, 8)","(36, 11)",True,75.00
876,20000088,Expanding Square,100,2.0,0.77,2,SLECHT,OOST,10,15,4526,0,1007,"(27, 8)","(59, 10)",False,Niet gevonden
877,20000088,Expanding Square,100,2.0,0.77,2,SLECHT,OOST,10,15,4526,0,1007,"(27, 8)","(59, 10)",False,Niet gevonden
878,20000088,Expanding Square,100,2.0,0.77,2,SLECHT,ZUID,10,15,4526,0,1007,"(27, 8)","(64, 5)",False,Niet gevonden
879,20000088,Expanding Square,100,2.0,0.77,2,SLECHT,ZUID,10,15,4526,0,1007,"(27, 8)","(64, 5)",False,Niet gevonden
880,14000089,Expanding Square,100,2.0,0.77,1,SLECHT,OOST,8,15,3033,520,1502,"(39, 13)","(73, 18)",True,602.00
881,15000089,Expanding Square,100,2.0,0.77,2,GOED,OOST,10,15,2485,-2,830,"(34, 10)","(63, 12)",False,Niet gevonden
882,16000089,Expanding Square,100,2.0,0.41,1,GOED,OOST,8,15,2442,1194,1248,"(40, 5)","(58, 9)",True,348.00
883,17000089,Expanding Square,100,2.0,0.77,2,SLECHT,OOST,8,15,2492,0,832,"(24, 9)","(54, 10)",False,Niet gevonden
884,18000089,Expanding Square,100,2.0,0.77,1,SLECHT,OOST,10,15,2554,-1,853,"(37, 11)","(69, 15)",False,Niet gevonden
885,19000089,Expanding Square,100,2.0,0.41,2,SLECHT,OOST,10,15,2975,-2,663,"(21, 13)","(33, 14)",False,Niet gevonden
886,20000089,Expanding Square,100,2.0,0.77,2,SLECHT,OOST,10,15,4203,0,935,"(21, 13)","(53, 15)",False,Niet gevonden
887,20000089,Expanding Square,100,2.0,0.77,2,SLECHT,OOST,10,15,4203,0,935,"(21, 13)","(53, 15)",False,Niet gevonden
888,20000089,Expanding Square,100,2.0,0.77,2,SLECHT,ZUID,10,15,4203,0,935,"(21, 13)","(58, 11)",False,Niet gevonden
889,20000089,Expanding Square,100,2.0,0.77,2,SLECHT,ZUID,10,15,4203,0,935,"(21, 13)","(58, 11)",False,Niet gevonden
890,14000090,Expanding Square,100,2.0,0.77,1,SLECHT,OOST,8,15,5345,1724,1839,"(43, 11)","(78, 17)",True,939.00
891,15000090,Expanding Square,100,2.0,0.77,2,GOED,OOST,10,15,2531,-1,845,"(28, 14)","(58, 16)",False,Niet gevonden
892,16000090,Expanding Square,100,2.0,0.41,1,GOED,OOST,8,15,3883,2907,976,"(19, 7)","(37, 10)",True,76.00
893,17000090,Expanding Square,100,2.0,0.77,2,SLECHT,OOST,8,15,2510,0,838,"(24, 8)","(54, 9)",False,Niet gevonden
894,18000090,Expanding Square,100,2.0,0.77,1,SLECHT,OOST,10,15,3951,0,1318,"(44, 9)","(78, 15)",False,Niet gevonden
895,19000090,Expanding Square,100,2.0,0.41,2,SLECHT,OOST,10,15,4114,-2,916,"(43, 13)","(59, 16)",False,Niet gevonden
